StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,A0,A1,A1_DO,A2,A2_DO,A3,A4,A4_DO,A5a,A5a_4_TEXT,A5a_DO,A6a,B1,B2,B2_3_TEXT,B2_DO,B3,B3_5_TEXT,B3_DO,B4,B4_4_TEXT,B4d,B4r,B4i,B5,B5_13_TEXT,B6,B6_11_TEXT,A7a,C3_1,C3_2,C3_3,C3_4,C3_DO,C4_1,C4_2,C4_3,C4_4,C4_DO,C5_1,C5_2,C5_3,C5_4,C5_DO,C6_1,C6_2,C6_3,C6_4,C6_DO,D1,sfOpportunityName,sfSupportType,sfCaseId,rid,pid,SUPPLIER_ID,SUPNAME,UserAgent
10/11/2022 10:05,10/11/2022 10:14,IP Address,107.122.81.85,100,527,TRUE,10/11/2022 10:14,R_27rrrsmcGBDg6OY,,,,,45.5375,-122.5989,anonymous,EN,0.899999976,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arkansas|Arizona|Alaska|Alabama|Other,,37,Female,,Male|Female|Other|Prefer not to tell,White,,American Indian and Alaska Native|Middle Easterners and North Africans|White|Asian and Pacific Islanders|Black or African American|Latino or Hispanic|Other,Independent,,,,Closer to the Republican Party,Associate degree,,Likely,,ranked-choice voting,1,3,2,4,Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian),1,3,2,4,Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican),,1,,,Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican),4,1,3,2,Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican),I don’t like it. It doesn’t feel like the best choice or even the candidate with the most votes will win. It doesn’t make since. ,,,,6345943e-d6af-08fe-70a7-af7e722b96c1,,708,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/11/2022 11:00,10/11/2022 11:09,IP Address,66.58.142.99,100,518,TRUE,10/11/2022 11:09,R_2SlDPgKpKurs2ry,,,,,61.1921,-149.8969,anonymous,EN,1,,0,20,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Alabama|Arkansas|Alaska|Arizona|Other,,50,Female,,Female|Male|Other|Prefer not to tell,Black or African American,,White|American Indian and Alaska Native|Asian and Pacific Islanders|Middle Easterners and North Africans|Latino or Hispanic|Black or African American|Other,Republican,,,Not very strong Republican,,Bachelor's degree,,Unlikely,,ranked-choice voting,1,4,2,3,Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat),1,4,2,3,Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican),4,1,2,3,Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),4,1,2,3,Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican),I don’t have a house or apartment that is in my name in Alaska so it is hard when the people around me are all democrats and blocking me from voting or attacking me because of my choice. Not only can I not get a job I can’t get a place. ,,,,6345a100-938d-4838-5cac-adbe0eab8287,,1352,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
10/11/2022 12:17,10/11/2022 12:26,IP Address,206.174.64.152,100,588,TRUE,10/11/2022 12:27,R_3O2DkXB8ak1QkG1,,,,,61.0988,-149.8077,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Alabama|Arkansas|Arizona|Alaska|Other,,87,Female,,Female|Male|Other|Prefer not to tell,White,,Black or African American|Latino or Hispanic|White|Asian and Pacific Islanders|Middle Easterners and North Africans|American Indian and Alaska Native|Other,Republican,,,Strong Republican,,High school diploma or equivalent,,Very unlikely,,ranked-choice voting,3,1,2,,Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican),3,1,2,4,Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican),,,2,1,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),4,1,2,3,Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican),really don't care for how you feel voting. Only need to vote once.,,,,6345b31c-8510-104f-26a8-c20ed41feede,,861,26899817,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"
10/11/2022 13:09,10/11/2022 13:15,IP Address,24.237.166.163,100,399,TRUE,10/11/2022 13:15,R_0DSCU4rGUjYm0Ap,,,,,61.5883,-149.3959,anonymous,EN,0.899999976,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Alabama|Arkansas|Arizona|Alaska|Other,,39,Female,,Female|Male|Other|Prefer not to tell,White,,Black or African American|White|Asian and Pacific Islanders|American Indian and Alaska Native|Middle Easterners and North Africans|Latino or Hispanic|Other,Independent,,,,Closer to the Republican Party,Some college but no degree,,Very likely,,ranked-choice voting,2,,1,,Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat),2,3,1,4,Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican),,2,,1,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),4,2,3,1,Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat),I don't like it. Voting should be the way it used to be. Voting now days is a joke. It's so corrupt. I have no faith in the system.,,,,6345bed7-13d2-4f8a-8678-7c32444c17bf,,861,26899817,"Mozilla/5.0 (Linux; Android 12; SM-G986U1 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.79 Mobile Safari/537.36"
10/11/2022 13:14,10/11/2022 13:20,IP Address,72.35.101.33,100,352,TRUE,10/11/2022 13:20,R_21glqR5BEgpCpcb,,,,,61.5883,-149.3959,anonymous,EN,0.899999976,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Arkansas|Alaska|Arizona|Alabama|Other,,75,Female,,Female|Male|Other|Prefer not to tell,White,,Latino or Hispanic|American Indian and Alaska Native|White|Middle Easterners and North Africans|Black or African American|Asian and Pacific Islanders|Other,Republican,,,Strong Republican,,Master's degree,,Very likely,,ranked-choice voting,1,,,,Mary S. Peltola  (Registered Democrat)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican),1,3,2,4,Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican),,,,1,Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),3,2,4,1,Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat),I think ranked-choice voting is hogwash!  One vote is all a person needs.,,,,6345c066-ec48-fe98-1ea2-f56a452ad274,,1299,26899817,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Safari/605.1.15"
10/11/2022 13:21,10/11/2022 13:27,IP Address,65.74.87.202,100,416,TRUE,10/11/2022 13:27,R_1pzdmyNsgjEyTTH,,,,,57.6036,-153.3751,anonymous,EN,0.899999976,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arizona|Alaska|Arkansas|Alabama|Other,,29,Female,,Female|Male|Other|Prefer not to tell,White,,American Indian and Alaska Native|White|Latino or Hispanic|Asian and Pacific Islanders|Black or African American|Middle Easterners and North Africans|Other,Republican,,,Strong Republican,,Some college but no degree,,Very likely,,ranked-choice voting,1,2,,3,Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican),1,2,4,3,Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican)|Nick Begich (Registered Republican),,1,2,3,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),4,1,2,3,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican),I feel that ranking the people we want to vote for makes since though usually I only have one person I know for sure I want to vote for,,,,6345c209-1700-f76c-6e61-ec76227d6f0b,,1052,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/11/2022 15:10,10/11/2022 15:15,IP Address,24.237.82.13,100,266,TRUE,10/11/2022 15:15,R_31AStu635ZnJz2o,,,,,61.1498,-149.8257,anonymous,EN,0.899999976,,0,0,,Yes,No,No|Yes,I understand,I do not understand|I understand,Extremely interested,Yes,Yes|No,Alaska,,Arizona|Alaska|Arkansas|Alabama|Other,,31,Female,,Female|Male|Other|Prefer not to tell,White,,American Indian and Alaska Native|Middle Easterners and North Africans|Latino or Hispanic|White|Black or African American|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,High school diploma or equivalent,,Very unlikely,,proportional representation,2,1,4,3,Nick Begich  (Registered Republican)|Chris Bye  (Registered Libertarian)|Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat),1,3,2,4,Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian),4,3,2,1,Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),4,1,2,3,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),I don’t know ,,,,6345dbd6-b6b3-1638-165f-496c58d0b9a6,,708,26899817,"Mozilla/5.0 (iPod touch; CPU iPhone OS 12_5_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/11/2022 15:12,10/11/2022 15:16,IP Address,69.161.7.120,100,265,TRUE,10/11/2022 15:16,R_24zTLk9o7tBhCwx,,,,,61.2034,-149.7595,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arkansas|Arizona|Alabama|Alaska|Other,,66,Female,,Female|Male|Other|Prefer not to tell,White,,Asian and Pacific Islanders|Middle Easterners and North Africans|Black or African American|Latino or Hispanic|American Indian and Alaska Native|White|Other,Independent,,,,Closer to the Democratic Party,Master's degree,,Very likely,,ranked-choice voting,,,,1,Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian),3,2,4,1,Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat),2,,1,,Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican),2,3,1,4,Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican),I approve of ranked  choice voting because it’s likely to avoid partisanship ,,,,6345dc1a-4cf4-8c00-6059-dd3ba78d114a,,1634,26899817,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
10/11/2022 15:10,10/11/2022 15:17,IP Address,107.77.205.161,100,392,TRUE,10/11/2022 15:17,R_2CD5DO261v1POCO,,,,,47.6034,-122.3414,anonymous,EN,0.699999988,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,Very interested,Yes,Yes|No,Alaska,,Alaska|Alabama|Arkansas|Arizona|Other,,39,Male,,Female|Male|Other|Prefer not to tell,White,,Latino or Hispanic|Asian and Pacific Islanders|American Indian and Alaska Native|Black or African American|Middle Easterners and North Africans|White|Other,Republican,,,Strong Republican,,Associate degree,,Very likely,,ranked-choice voting,4,1,3,2,Chris Bye  (Registered Libertarian)|Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican),3,2,4,1,Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican),4,2,3,1,Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),1,4,2,3,Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican),"I feel ok about

",,,,6345db9a-2772-a62f-253a-739cec64d3e9,,1207,26899817,"Mozilla/5.0 (Linux; Android 10; Alcatel_5004R Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Mobile Safari/537.36"
10/11/2022 15:27,10/11/2022 15:30,IP Address,72.35.124.42,100,179,TRUE,10/11/2022 15:30,R_11XhFndrw0B3ubz,,,,,61.5883,-149.3959,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arizona|Alabama|Arkansas|Alaska|Other,,18,Female,,Female|Male|Other|Prefer not to tell,White,,Asian and Pacific Islanders|White|Black or African American|Middle Easterners and North Africans|Latino or Hispanic|American Indian and Alaska Native|Other,Independent,,,,Closer to the Republican Party,Associate degree,,Very likely,,ranked-choice voting,1,2,4,3,Chris Bye  (Registered Libertarian)|Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican),1,2,4,3,Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat),3,2,1,4,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),3,2,1,4,Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican),I think ranked-choice voting is a good idea because it can accurately gauge how voters feel about each and every candidate.,,,,6345df8b-67c1-1f04-66c3-8f52c7bc8b35,,861,26899817,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 OPR/91.0.4516.65"
10/11/2022 15:29,10/11/2022 15:33,IP Address,174.253.192.85,100,242,TRUE,10/11/2022 15:33,R_2abfGwiIJGtw78x,,,,,47.6034,-122.3414,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Alabama|Alaska|Arkansas|Arizona|Other,,27,Male,,Male|Female|Other|Prefer not to tell,White,,Middle Easterners and North Africans|Asian and Pacific Islanders|Latino or Hispanic|Black or African American|White|American Indian and Alaska Native|Other,Independent,,,,Closer to the Democratic Party,Some college but no degree,,Likely,,ranked-choice voting,4,3,2,1,Nick Begich  (Registered Republican)|Chris Bye  (Registered Libertarian)|Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat),4,3,2,1,Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat),1,4,3,2,Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),1,2,4,3,Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican),I really like it,,,,6345e02e-aa22-b040-f646-f39e34388290,,1052,26899817,"Mozilla/5.0 (Linux; Android 12; T701DL Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36"
10/11/2022 15:38,10/11/2022 15:42,IP Address,104.28.123.149,100,245,TRUE,10/11/2022 15:42,R_URNhrhXAwapUBXj,,,,,47.6034,-122.3414,anonymous,EN,1,,0,75,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arkansas|Arizona|Alaska|Alabama|Other,,29,Female,,Male|Female|Other|Prefer not to tell,White,,Black or African American|White|Middle Easterners and North Africans|Latino or Hispanic|American Indian and Alaska Native|Asian and Pacific Islanders|Other,Republican,,,Not very strong Republican,,Less than high school diploma,,Very unlikely,,ranked-choice voting,3,2,4,1,Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian),3,2,4,1,Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican),1,2,3,4,Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat),2,1,3,4,Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),I don’t agree with Kelly,,,,6345e21a-9ed2-2923-2432-d6aa048b2dd1,,1270,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
10/11/2022 15:57,10/11/2022 16:03,IP Address,69.162.211.60,100,363,TRUE,10/11/2022 16:03,R_ZxiaZDH8uHnR8D7,,,,,61.1192,-149.8924,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Arkansas|Alabama|Arizona|Alaska|Other,,77,Male,,Male|Female|Other|Prefer not to tell,White,,Latino or Hispanic|Middle Easterners and North Africans|American Indian and Alaska Native|Black or African American|Asian and Pacific Islanders|White|Other,Other Party,,,,Closer to the Republican Party,Master's degree,,Very likely,,ranked-choice voting,2,,1,,Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian),2,3,1,4,Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican)|Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat),,2,,1,Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),3,2,4,1,Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican),Don’t approve of it.    Should be 1 voter-1 vote.  Period.,,,,6345e657-e21b-39f8-4b22-002bc434ea95,,861,26899817,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
