StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,A0,A1,A1_DO,A2,A2_DO,A3,A4,A4_DO,A5o,A5o_5_TEXT,A5o_DO,A6o,B1,B2,B2_3_TEXT,B2_DO,B3,B3_5_TEXT,B3_DO,B4,B4_4_TEXT,B4d,B4r,B4i,B5,B5_13_TEXT,B6,B6_11_TEXT,A7o,C1_1,C1_2,C1_3,C1_4,C1_5,C1_6,C1_7,C1_8,C1_17,C1_18,C1_DO,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_17,C2_18,C2_DO,D1,sfOpportunityName,sfSupportType,sfCaseId,rid,pid,SUPPLIER_ID,SUPNAME,UserAgent
2022-10-13 15:24:06,2022-10-13 15:26:37,IP Address,104.192.9.109,100,150,True,2022-10-13 15:26:37,R_2vhQDr0ZWyOqIGG,,,,,37.7794,-122.2178,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,Extremely interested,Yes,Yes|No,Oakland,,Orland|Oakland|Ontario|Omaha|Other,,22,Male,,Female|Male|Other|Prefer not to tell,Latino or Hispanic,,Latino or Hispanic|Black or African American|American Indian and Alaska Native|Middle Easterners and North Africans|White|Asian and Pacific Islanders|Other,Republican,,,Strong Republican,,Master's degree,,Very likely,,taagepera-shugart system,1,3,,2,,,,,,,Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney)|Sheng Thao (Oakland City Councilmember)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Loren Manuel Taylor (Councilmember/Small Businessperson),4,8,7,2,1,9,5,3,6,10,Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Tyron C. Jordan (Legal Assistant)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember),Rick and morty,,,,634881ee-c6d4-9462-85ba-42414986a24e,,1156,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-13 16:27:59,2022-10-13 16:36:54,IP Address,24.6.254.12,100,534,True,2022-10-13 16:36:55,R_2E5EqNsxRCtqM1w,,,,,37.8487,-122.2209,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Orland|Omaha|Ontario|Oakland|Other,,54,Female,,Male|Female|Other|Prefer not to tell,White,,Black or African American|White|Middle Easterners and North Africans|Latino or Hispanic|Asian and Pacific Islanders|American Indian and Alaska Native|Other,Independent,,,,Closer to the Democratic Party,Professional school degree,,Very likely,,ranked-choice voting,1,,,,3,,2,,,,Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney),1,6,7,5,3,4,2,8,10,9,Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Peter Y. Liu (Entertainer)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Seneca Scott (Small Business Owner)|Allyssa Victory Villanueva (Civil Rights Attorney),Fine. I’ve done it before and know how it works.,,,,634890eb-4bce-73fd-d5bb-d23312cbfc6f,,861,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
2022-10-13 17:02:32,2022-10-13 17:10:19,IP Address,73.222.150.112,100,467,True,2022-10-13 17:10:20,R_2fCLlh2FRcXTZI0,,,,,37.8043,-122.2156,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Oakland|Omaha|Orland|Ontario|Other,,73,Female,,Male|Female|Other|Prefer not to tell,Black or African American,,Asian and Pacific Islanders|American Indian and Alaska Native|Black or African American|White|Middle Easterners and North Africans|Latino or Hispanic|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,,3,1,,,2,,,,,Loren Manuel Taylor (Councilmember/Small Businessperson)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember)|Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver)|Seneca Scott (Small Business Owner)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter),7,8,1,10,9,5,2,6,4,3,Allyssa Victory Villanueva (Civil Rights Attorney)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist),My Ranked-choice voting is based on the candidates interest in the community.,,,,63489902-e901-7664-5772-9644f8e7c818,,861,26904257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
2022-10-13 17:03:33,2022-10-13 17:13:46,IP Address,71.198.181.75,100,613,True,2022-10-13 17:13:46,R_2SHXCnFP5jHafGE,,,,,37.7906,-122.2412,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Omaha|Oakland|Ontario|Orland|Other,,60,Female,,Male|Female|Other|Prefer not to tell,Other,Celtic,Asian and Pacific Islanders|White|Latino or Hispanic|Black or African American|American Indian and Alaska Native|Middle Easterners and North Africans|Other,Democrat,,Strong Democrat,,,Master's degree,,Very likely,,ranked-choice voting,,3,,,1,,,,,2,John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson),4,3,6,9,1,10,7,5,8,2,Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner),"I think that it is am unnecessary complication and expense. I feel that it encourages people to be lazy in researching candidates and deciding would be the best one.


",,,,6348993f-3d5f-293b-369e-9023d269fbd7,,708,26904257,"Mozilla/5.0 (Linux; Android 9; KFMAWI Build/PS7324.3016N; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/102.0.5005.125 Safari/537.36"
2022-10-13 17:15:18,2022-10-13 17:36:45,IP Address,24.4.182.82,100,1287,True,2022-10-13 17:36:46,R_2U46emzHj6lFhqE,,,,,37.7124,-122.0399,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Ontario|Omaha|Oakland|Orland|Other,,26,Female,,Female|Male|Other|Prefer not to tell,White,,Latino or Hispanic|White|Asian and Pacific Islanders|Middle Easterners and North Africans|Black or African American|American Indian and Alaska Native|Other,Independent,,,,Closer to the Republican Party,Some college but no degree,,Very unlikely,,proportional representation,,,,,1,,,,,,Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember),3,6,8,2,10,5,9,1,4,7,Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|John Reimann (Retired Carpenter)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver),I don't vote,,,,63489b4b-af83-f7a1-1fc7-be1ceaa41d8d,,861,26904257,"Mozilla/5.0 (Linux; Android 12; SM-A326U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36"
2022-10-13 17:41:38,2022-10-13 17:58:42,IP Address,166.205.91.8,100,1024,True,2022-10-13 17:58:42,R_1P76BN4b3qDY4lT,,,,,37.8381,-122.2609,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Omaha|Oakland|Orland|Other,,62,Female,,Male|Female|Other|Prefer not to tell,White,,Middle Easterners and North Africans|Black or African American|Asian and Pacific Islanders|American Indian and Alaska Native|White|Latino or Hispanic|Other,Republican,,,Strong Republican,,Master's degree,,Very likely,,ranked-choice voting,,1,,2,3,,,,,,Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|John Reimann (Retired Carpenter)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson),5,1,6,2,3,10,9,8,7,4,Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist),"It very good and also provide best informative information about all candidate properly and comfortably ",,,,6348a20f-64be-634d-b144-3a67c2ae823c,,1468,26904257,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0
2022-10-13 17:59:11,2022-10-13 18:07:00,IP Address,69.209.14.93,100,468,True,2022-10-13 18:07:01,R_1q3pMLjF0eVdONt,,,,,37.7794,-122.2178,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Omaha|Ontario|Orland|Oakland|Other,,74,Female,,Male|Female|Other|Prefer not to tell,Black or African American,,Latino or Hispanic|White|Black or African American|American Indian and Alaska Native|Asian and Pacific Islanders|Middle Easterners and North Africans|Other,Democrat,,Not very strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,,,1,,3,,,,,2,Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver)|Tyron C. Jordan (Legal Assistant),6,7,1,9,4,10,3,8,5,2,Loren Manuel Taylor (Councilmember/Small Businessperson)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|Peter Y. Liu (Entertainer)|John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver),I would prefer to place my first choice in more than one ranking to improve or strengthen my actual choice.   It opens up to great a opportunity for the least qualified to luckily become the elected.,,,,6348a64a-f15a-ab61-a1ff-0d88a3f7cad3,,1682,26904257,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
2022-10-13 18:57:33,2022-10-13 19:00:00,IP Address,98.37.45.107,100,146,True,2022-10-13 19:00:00,R_2s0VncXFZ3omsmG,,,,,37.7201,-121.919,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Ontario|Orland|Omaha|Oakland|Other,,50,Female,,Male|Female|Other|Prefer not to tell,Middle Easterners and North Africans,,White|Middle Easterners and North Africans|American Indian and Alaska Native|Asian and Pacific Islanders|Black or African American|Latino or Hispanic|Other,Democrat,,Not very strong Democrat,,,Professional school degree,,Very likely,,first-past-the-post,,3,2,1,,,,,,,Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist)|Seneca Scott (Small Business Owner),6,9,8,2,10,4,3,1,7,5,John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Seneca Scott (Small Business Owner)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember),ouyi;upub9,,,,6348b3fc-5a7f-d352-e508-10bdc9ed3d8c,,1682,26904257,"Mozilla/5.0 (X11; CrOS x86_64 14989.107.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
2022-10-13 19:12:08,2022-10-13 19:20:37,IP Address,108.245.189.50,100,509,True,2022-10-13 19:20:38,R_3MJsU0vSFmf3pgU,,,,,37.8043,-122.2156,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Omaha|Oakland|Orland|Other,,51,Female,,Female|Male|Other|Prefer not to tell,Other,,White|Latino or Hispanic|Middle Easterners and North Africans|Black or African American|American Indian and Alaska Native|Asian and Pacific Islanders|Other,Independent,,,,Closer to the Democratic Party,Prefer not to say,,Unlikely,,ranked-choice voting,,3,,,,,1,,2,,Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter),7,3,9,5,10,4,1,8,2,6,Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist),"Hated it never want to do it again ",,,,6348b74d-d5fa-5b1e-c1de-d4a661d8eaab,,1299,26904257,"Mozilla/5.0 (Linux; Android 7.0; LG-TP260) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36"
2022-10-13 20:01:54,2022-10-13 20:06:12,IP Address,174.251.169.8,100,257,True,2022-10-13 20:06:12,R_1gH33ELIKarGAYs,,,,,33.8838,-118.1261,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Omaha|Orland|Ontario|Oakland|Other,,28,Male,,Female|Male|Other|Prefer not to tell,Black or African American,,Latino or Hispanic|Middle Easterners and North Africans|American Indian and Alaska Native|White|Black or African American|Asian and Pacific Islanders|Other,Democrat,,Not very strong Democrat,,,High school diploma or equivalent,,Very likely,,proportional representation,,,,,,2,,,1,3,John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner),6,4,8,7,1,10,3,5,2,9,Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson),It's okay I don't think anything should change,,,,6348c30a-6c13-5669-f82f-7df3a3e1235a,,861,26904257,"Mozilla/5.0 (Linux; Android 11; N1374DL Build/RKQ1.210528.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Mobile Safari/537.36"
2022-10-13 21:57:14,2022-10-13 22:01:43,IP Address,73.93.15.209,100,269,True,2022-10-13 22:01:43,R_20P2SVWnpDHwvyN,,,,,37.8084,-122.2846,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Omaha|Ontario|Orland|Oakland|Other,,38,Female,,Female|Male|Other|Prefer not to tell,Asian and Pacific Islanders,,American Indian and Alaska Native|Black or African American|White|Middle Easterners and North Africans|Latino or Hispanic|Asian and Pacific Islanders|Other,Democrat,,Not very strong Democrat,,,Bachelor's degree,,Likely,,ranked-choice voting,,,2,,1,,3,,,,Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer),6,8,2,10,1,4,3,9,7,5,Treva D. Reid (Councilmember/Senior Caregiver)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Ignacio De La Fuente (Business Solution Strategist)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive),"I think it's an interesting way of voting. I guess it could be helpful to make it more fair because you can see how each candidate ranks against each other. But I'm concerned it could learn towards a popularity contest situation. ",,,,6348ddf0-c743-2c9a-71c3-f389c9abb077,,861,26904257,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
2022-10-13 23:57:14,2022-10-14 00:07:30,IP Address,98.45.113.56,100,615,True,2022-10-14 00:07:30,R_129KCwDDQp4Fnh2,,,,,37.7652,-122.1579,anonymous,EN,1,,0,5,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Oakland|Orland|Ontario|Omaha|Other,,40,Male,,Male|Female|Other|Prefer not to tell,Asian and Pacific Islanders,,White|American Indian and Alaska Native|Black or African American|Latino or Hispanic|Asian and Pacific Islanders|Middle Easterners and North Africans|Other,Democrat,,Not very strong Democrat,,,Doctorate degree,,Very likely,,proportional representation,,,,,1,,2,,3,,Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Peter Y. Liu (Entertainer)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant),8,5,3,4,1,7,9,6,10,2,Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney),"I think it really makes sense to tell who has the highest priority. ",,,,6348f99b-5637-6d38-80c5-fdb8076c1f70,,861,26904257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
